Rank;Sourceid;Title;Type;Issn;SJR;SJR Best Quartile;H index;Categories
3391;12653;Nutrition Journal;journal;14752891;925;Q1;105;Medicine (miscellaneous) (Q1),Nutrition and Dietetics (Q1)
3392;12517;Wave Motion;journal;1652125;925;Q2;65;Physics and Astronomy (miscellaneous) (Q2)
3393;50088;European Journal of Forest Research;journal;16124677,16124670;924;Q1;73;Forestry (Q1),Plant Science (Q1)
3394;17812;Materials Science and Engineering B: Solid-State Materials for Advanced Technology;journal;9215107;924;Q1;129;Materials Science (miscellaneous) (Q1),Mechanical Engineering (Q1),Mechanics of Materials (Q1),Condensed Matter Physics (Q2)
3395;28558;BMC Geriatrics;journal;14712318;923;Q1;89;Geriatrics and Gerontology (Q1)
3396;25465;Current Diabetes Reports;journal;15344827,15390830;923;Q1;94;Internal Medicine (Q1),Endocrinology,Diabetes and Metabolism (Q2)
3397;25960;Proceedings of the Edinburgh Mathematical Society;journal;14643839,00130920;923;Q2;36;Mathematics (miscellaneous) (Q2)
3398;21959;Superlattices and Microstructures;journal;10963677,07496040;923;Q1;86;Electrical and Electronic Engineering (Q1),Materials Science (miscellaneous) (Q1),Condensed Matter Physics (Q2)
3399;13448;Comparative Politics;journal;104159,21516227;922;Q1;72;Sociology and Political Science (Q1)
3400;29784;Philosophical transactions,Series A,Mathematical,physical,and engineering sciences;journal;14712962,1364503X;922;Q1;183;Engineering (miscellaneous) (Q1),Mathematics (miscellaneous) (Q2),Physics and Astronomy (miscellaneous) (Q2)
3401;17569;Wireless Networks;journal;10220038,15728200;921;Q1;98;Computer Networks and Communications (Q1),Electrical and Electronic Engineering (Q1),Information Systems (Q1)
3402;19700184700;African Journal of Marine Science;journal;18142338,1814232X;920;Q2;55;Aquatic Science (Q2),Ecology,Evolution,Behavior and Systematics (Q2)
3403;29224;International Archives of Occupational and Environmental Health;journal;14321246,03400130;919;Q1;97;Public Health,Environmental and Occupational Health (Q1)
3404;24774;Knowledge Engineering Review;journal;14698005,02698890;919;Q1;66;Artificial Intelligence (Q1),Software (Q1)
3405;21938;Pain Physician;journal;21501149,15333160;919;Q1;109;Anesthesiology and Pain Medicine (Q1)
3406;23299;Proceedings of the Japan Academy Series A: Mathematical Sciences;journal;3862194;919;Q2;22;Mathematics (miscellaneous) (Q2)
3407;15754;Pediatric Research;journal;313998,15300447;918;Q1;165;Pediatrics,Perinatology and Child Health (Q1)
3408;20648;Thrombosis Research;journal;493848,18792472;918;Q2;124;Hematology (Q2)
3409;29419;Aquaculture;journal;448486;917;Q2;202;Aquatic Science (Q2)
3410;13435;Communist and Post-Communist Studies;journal;0967067X;917;Q1;48;Development (Q1),Sociology and Political Science (Q1)
3411;5400152704;Contrast Media and Molecular Imaging;journal;15554309,15554320;917;Q1;58;Medicine (miscellaneous) (Q1),Radiology,Nuclear Medicine and Imaging (Q1)
3412;23116;Current Atherosclerosis Reports;journal;15346242,15233800;917;Q1;83;Cardiology and Cardiovascular Medicine (Q1)
3413;18660;Requirements Engineering;journal;09473602,1432010X;917;Q1;61;Information Systems (Q1),Software (Q1)
3414;19086;Seminars in Respiratory and Critical Care Medicine;journal;10989048,10693420;917;Q1;73;Critical Care and Intensive Care Medicine (Q1),Pulmonary and Respiratory Medicine (Q1)
3415;14260;BMC Psychiatry;journal;1471244X;916;Q2;123;Psychiatry and Mental Health (Q2)
3416;25810;Cellulose;journal;9690239;916;Q1;146;Polymers and Plastics (Q1)
3417;16747;Journal of Neuroimaging;journal;10512284,15526570;916;Q1;68;Medicine (miscellaneous) (Q1),Radiology,Nuclear Medicine and Imaging (Q1),Neurology (clinical) (Q2)
3418;21100278308;Microscopy (Oxford,England);journal;20505701,20505700;916;Q1;57;Instrumentation (Q1),Radiology,Nuclear Medicine and Imaging (Q1),Structural Biology (Q3)
3419;29954;Journal of Neuro-Oncology;journal;15737373,0167594X;915;Q2;129;Neurology (Q2),Neurology (clinical) (Q2),Oncology (Q2),Cancer Research (Q3)
3420;14470;Polymers for Advanced Technologies;journal;10427147,10991580;915;Q1;100;Polymers and Plastics (Q1)
3421;25364;Scandinavian Journal of Gastroenterology;journal;365521,15027708;915;Q1;124;Gastroenterology (Q1)
3422;18697;Theory and Society;journal;15737853,03042420;915;Q1;85;History (Q1),Sociology and Political Science (Q1)
3423;20775;Developmental and Comparative Immunology;journal;18790089,0145305X;914;Q2;125;Immunology (Q2),Developmental Biology (Q3)
3424;24358;Journal of Heuristics;journal;13811231,15729400;914;Q1;70;Artificial Intelligence (Q1),Computer Networks and Communications (Q1),Information Systems (Q1),Software (Q1),Control and Optimization (Q2),Management Science and Operations Research (Q2)
3425;23933;Journal of Lie Theory;journal;9495932;914;Q2;26;Algebra and Number Theory (Q2)
3426;27691;Journal of Public Policy;journal;14697815,0143814X;914;Q1;54;Management,Monitoring,Policy and Law (Q1),Public Administration (Q1)
3427;23640;Advanced Engineering Informatics;journal;14740346;913;Q1;99;Artificial Intelligence (Q1),Information Systems (Q1)
3428;25802;Communications in Analysis and Geometry;journal;10198385;913;Q2;44;Analysis (Q2),Geometry and Topology (Q2),Statistics and Probability (Q2),Statistics,Probability and Uncertainty (Q2)
3429;20541;Computational Materials Science;journal;9270256;913;Q1;135;Chemistry (miscellaneous) (Q1),Computer Science (miscellaneous) (Q1),Materials Science (miscellaneous) (Q1),Mechanics of Materials (Q1),Computational Mathematics (Q2),Physics and Astronomy (miscellaneous) (Q2)
3430;25629;International Journal of Oral and Maxillofacial Surgery;journal;9015027;913;Q1;110;Otorhinolaryngology (Q1),Surgery (Q1),Oral Surgery (Q2)
3431;18300156732;International Perspectives on Sexual and Reproductive Health;journal;19440405,19440390;913;Q1;66;Demography (Q1),Geography,Planning and Development (Q1),Public Health,Environmental and Occupational Health (Q1)
3432;15470;Journal of Environmental Psychology;journal;2724944,15229610;913;Q2;168;Applied Psychology (Q2),Social Psychology (Q2)
3433;16620;Plant Science;journal;1689452,18732259;913;Q1;173;Agronomy and Crop Science (Q1),Medicine (miscellaneous) (Q1),Plant Science (Q1),Genetics (Q3)
3434;75561;Advanced Nonlinear Studies;journal;21690375,15361370;912;Q2;39;Mathematics (miscellaneous) (Q2),Statistical and Nonlinear Physics (Q2)
3435;23333;Archives of Physiology and Biochemistry;journal;13813455,17444160;912;Q1;54;Medicine (miscellaneous) (Q1),Physiology (Q2),Physiology (medical) (Q2)
3436;20048;Economica;journal;130427,14680335;912;Q2;72;Economics and Econometrics (Q2)
3437;21100301445;Journal of Research on Technology in Education;journal;19450818,15391520;912;Q1;71;Computer Science Applications (Q1),Education (Q1)
3438;12024;Applied Cognitive Psychology;journal;10990720,08884080;911;Q1;113;Arts and Humanities (miscellaneous) (Q1),Developmental and Educational Psychology (Q2),Experimental and Cognitive Psychology (Q3)
3439;17364;IEEE Transactions on Magnetics;journal;189464,19410069;911;Q1;149;Electrical and Electronic Engineering (Q1),Electronic,Optical and Magnetic Materials (Q2)
3440;16203;International Review of Psychiatry;journal;13691627,09540260;911;Q2;94;Psychiatry and Mental Health (Q2)
3441;130009;Purinergic Signalling;journal;15739538,15739550;911;Q3;66;Cell Biology (Q3),Cellular and Molecular Neuroscience (Q3),Molecular Biology (Q3)
3442;23644;Supply Chain Management;journal;13598546;911;Q1;135;Business,Management and Accounting (miscellaneous) (Q1),Strategy and Management (Q1)
3443;27971;Zeitschrift fur Angewandte Mathematik und Physik;journal;14209039,00442280;911;Q2;65;Applied Mathematics (Q2),Mathematics (miscellaneous) (Q2),Physics and Astronomy (miscellaneous) (Q2)
3444;24931;Automation in Construction;journal;9265805;910;Q1;157;Building and Construction (Q1),Civil and Structural Engineering (Q1),Control and Systems Engineering (Q1)
3445;5200153112;European Financial Management;journal;13547798,1468036X;910;Q1;71;Economics,Econometrics and Finance (miscellaneous) (Q1),Accounting (Q2)
3446;27975;General Relativity and Gravitation;journal;17701,15729532;910;Q2;94;Physics and Astronomy (miscellaneous) (Q2)
3447;5800179627;Self and Identity;journal;15298868;910;Q1;55;Psychology (miscellaneous) (Q1)
3448;20549;Urologic Clinics of North America;journal;00940143,1558318X;910;Q1;80;Urology (Q1)
3449;19538;Veterinary Pathology;journal;15442217,03009860;910;Q1;100;Veterinary (miscellaneous) (Q1)
3450;18997;ACM Transactions on Information Systems;journal;10468188,15582870;909;Q1;89;Business,Management and Accounting (miscellaneous) (Q1),Computer Science Applications (Q1),Information Systems (Q1)
3451;22492;Blood Pressure Monitoring;journal;14735725,13595240;909;Q1;65;Advanced and Specialized Nursing (Q1),Assessment and Diagnosis (Q1),Cardiology and Cardiovascular Medicine (Q1),Internal Medicine (Q1),Medicine (miscellaneous) (Q1)
3452;29729;Disease Markers;journal;2780240,18758630;909;Q1;75;Medicine (miscellaneous) (Q1),Biochemistry (medical) (Q2),Clinical Biochemistry (Q2),Genetics (Q3),Molecular Biology (Q3)
3453;38284;Grass and Forage Science;journal;13652494,01425240;909;Q1;63;Agronomy and Crop Science (Q1),Management,Monitoring,Policy and Law (Q1)
3454;25146;Journal of Pharmacological and Toxicological Methods;journal;10568719;909;Q2;78;Pharmacology (Q2),Toxicology (Q2)
3455;13790;Precision Engineering;journal;1416359;909;Q1;97;Engineering (miscellaneous) (Q1),Nanoscience and Nanotechnology (Q2)
3456;22211;Genome;journal;14803321,08312800;908;Q1;106;Medicine (miscellaneous) (Q1),Biotechnology (Q2),Genetics (Q3),Molecular Biology (Q3)
3457;29471;American Journal of Orthopsychiatry;journal;19390025,00029430;907;Q1;105;Arts and Humanities (miscellaneous) (Q1),Psychology (miscellaneous) (Q1),Developmental and Educational Psychology (Q2),Psychiatry and Mental Health (Q2)
3458;24718;Human Resource Management;journal;00904848,1099050X;907;Q1;108;Management of Technology and Innovation (Q1),Organizational Behavior and Human Resource Management (Q1),Strategy and Management (Q1),Applied Psychology (Q2)
3459;27656;International Journal of Production Research;journal;00207543,1366588X;907;Q1;170;Industrial and Manufacturing Engineering (Q1),Strategy and Management (Q1),Management Science and Operations Research (Q2)
3460;25107;Mathematische Nachrichten;journal;15222616,0025584X;907;Q2;52;Mathematics (miscellaneous) (Q2)
3461;19793;Entomologia Experimentalis et Applicata;journal;15707458,00138700;906;Q1;91;Insect Science (Q1),Ecology,Evolution,Behavior and Systematics (Q2)
3462;28332;Gastroenterology Clinics of North America;journal;8898553,11203757;906;Q1;93;Gastroenterology (Q1)
3463;26049;IEEE Transactions on Device and Materials Reliability;journal;15304388;906;Q1;75;Electrical and Electronic Engineering (Q1),Safety,Risk,Reliability and Quality (Q1),Electronic,Optical and Magnetic Materials (Q2)
3464;21100852014;International Journal of Business Communication;journal;23294884,23294890;906;Q1;58;Business,Management and Accounting (miscellaneous) (Q1),Economics,Econometrics and Finance (miscellaneous) (Q1)
3465;14751;International Journal of Experimental Pathology;journal;9599673,13652613;906;Q1;79;Pathology and Forensic Medicine (Q1),Cell Biology (Q3),Molecular Biology (Q3)
3466;29629;Journal of Morphology;journal;3622525,10974687;906;Q1;80;Animal Science and Zoology (Q1),Developmental Biology (Q3)
3467;17947;Neurologist;journal;10747931,23312640;906;Q1;64;Medicine (miscellaneous) (Q1),Neurology (clinical) (Q2)
3468;23336;Primates;journal;328332,16107365;906;Q1;58;Animal Science and Zoology (Q1)
3469;19380;Seizure : the journal of the British Epilepsy Association;journal;10591311,15322690;906;Q1;93;Medicine (miscellaneous) (Q1),Neurology (Q2),Neurology (clinical) (Q2)
3470;12493;Acta Oecologica;journal;1146609X;905;Q1;79;Nature and Landscape Conservation (Q1),Ecology,Evolution,Behavior and Systematics (Q2)
3471;24785;Alcohol;journal;7418329;905;Q1;86;Health (social science) (Q1),Medicine (miscellaneous) (Q1),Biochemistry (Q2),Neurology (Q2),Toxicology (Q2),Behavioral Neuroscience (Q3)
3472;5600153363;Equity and Excellence in Education;journal;10665684;905;Q1;52;Education (Q1)
3473;22915;Journal of Economic Psychology;journal;1674870;905;Q1;112;Sociology and Political Science (Q1),Applied Psychology (Q2),Economics and Econometrics (Q2)
3474;27775;Legal Medicine;journal;18734162,13446220;905;Q1;49;Issues,Ethics and Legal Aspects (Q1),Pathology and Forensic Medicine (Q1)
3475;130087;Annual Review of Applied Linguistics;book series;2671905;904;Q1;58;Linguistics and Language (Q1),Psychology (miscellaneous) (Q1)
3476;11000153716;Best Practice and Research in Clinical Anaesthesiology;journal;17533740,1532169X;904;Q1;77;Anesthesiology and Pain Medicine (Q1)
3477;21469;Bird Study;journal;63657,19446705;904;Q1;53;Nature and Landscape Conservation (Q1),Ecology,Evolution,Behavior and Systematics (Q2)
3478;23363;Canadian Journal of Physiology and Pharmacology;journal;84212,12057541;904;Q1;92;Medicine (miscellaneous) (Q1),Pharmacology (Q2),Physiology (Q2),Physiology (medical) (Q2)
3479;26175;Journal of Prosthetic Dentistry;journal;223913,10976841;904;Q1;143;Medicine (miscellaneous) (Q1),Oral Surgery (Q2)
3480;24030;Respiratory Physiology and Neurobiology;journal;18781519,15699050;904;Q1;109;Pulmonary and Respiratory Medicine (Q1),Neuroscience (miscellaneous) (Q2),Physiology (Q2)
3481;17687;Avian Diseases;journal;52086;903;Q1;87;Animal Science and Zoology (Q1),Food Animals (Q1),Immunology and Microbiology (miscellaneous)  (Q2)
3482;19977;British Journal for the Philosophy of Science;journal;14643537,00070880;903;Q1;62;History (Q1),History and Philosophy of Science (Q1),Philosophy (Q1)
3483;17700155032;Cancer Epidemiology;journal;18777821,1877783X;903;Q2;82;Oncology (Q2),Cancer Research (Q3),Epidemiology (Q3)
3484;28623;Combustion and Flame;journal;102180;903;Q1;202;Chemical Engineering (miscellaneous) (Q1),Chemistry (miscellaneous) (Q1),Energy Engineering and Power Technology (Q1),Fuel Technology (Q1),Physics and Astronomy (miscellaneous) (Q2)
3485;21244;International Archives of Allergy and Immunology;journal;14230097,10182440;903;Q1;108;Medicine (miscellaneous) (Q1),Immunology (Q2),Immunology and Allergy (Q2)
3486;27211;International Journal of Technology Assessment in Health Care;journal;14716348,02664620;903;Q1;75;Health Policy (Q1)
3487;20633;Journal of International Management;journal;10754253;903;Q1;80;Business and International Management (Q1),Strategy and Management (Q1),Finance (Q2)
3488;13717;Powder Technology;journal;1873328X,00325910;903;Q1;162;Chemical Engineering (miscellaneous) (Q1)
3489;13878;European Journal of Mechanics,B/Fluids;journal;9977546;902;Q2;77;Mathematical Physics (Q2),Physics and Astronomy (miscellaneous) (Q2)
3490;19864;International Journal of Sports Medicine;journal;1724622,14393964;902;Q1;118;Orthopedics and Sports Medicine (Q1),Sports Science (Q2)
3491;26157;Journal of Bone and Mineral Metabolism;journal;9148779,14355604;902;Q1;83;Medicine (miscellaneous) (Q1),Orthopedics and Sports Medicine (Q1),Endocrinology (Q2),Endocrinology,Diabetes and Metabolism (Q2)
3492;29586;Journal of Guidance,Control,and Dynamics;journal;15333884,07315090;902;Q1;157;Aerospace Engineering (Q1),Control and Systems Engineering (Q1),Electrical and Electronic Engineering (Q1),Applied Mathematics (Q2),Space and Planetary Science (Q2)
3493;100147317;Journal of Supply Chain Management;journal;15232409,1745493X;902;Q1;104;Economics,Econometrics and Finance (miscellaneous) (Q1),Information Systems (Q1),Management Information Systems (Q1),Marketing (Q1)
3494;29052;Modern Physics Letters A;journal;2177323,17936632;902;Q2;85;Astronomy and Astrophysics (Q2),Nuclear and High Energy Physics (Q2)
3495;13456;Psychological Inquiry;journal;15327965,1047840X;902;Q2;94;Psychology (miscellaneous) (Q2)
3496;23345;Bulletin of the Chemical Society of Japan;journal;92673,13480634;901;Q1;104;Chemistry (miscellaneous) (Q1)
3497;28491;Economics of Transition;journal;14680351,09670750;901;Q2;0;Economics and Econometrics (Q2)
3498;26116;Growth Hormone and IGF Research;journal;10966374;901;Q2;65;Endocrinology (Q2),Endocrinology,Diabetes and Metabolism (Q2)
3499;200147111;International Journal of Qualitative Studies in Education;journal;9518398;901;Q1;70;Education (Q1)
3500;14424;European Societies;journal;14616696,14698310;900;Q1;49;Geography,Planning and Development (Q1),Demography (Q2)
3501;25733;Journal of Criminal Justice;journal;472352;900;Q1;92;Law (Q1),Sociology and Political Science (Q1),Applied Psychology (Q2),Social Psychology (Q2)
3502;19243;Lupus;journal;9612033,14770962;900;Q2;114;Rheumatology (Q2)
3503;21283;Management Learning;journal;14617307,13505080;900;Q1;84;Management of Technology and Innovation (Q1),Strategy and Management (Q1),Decision Sciences (miscellaneous) (Q2)
3504;17306;Neuroimaging Clinics of North America;journal;10525149,15579870;900;Q1;63;Medicine (miscellaneous) (Q1),Radiology,Nuclear Medicine and Imaging (Q1),Neurology (clinical) (Q2)
3505;22904;Oxford Review of Economic Policy;journal;14602121,0266903X;900;Q1;96;Management,Monitoring,Policy and Law (Q1),Economics and Econometrics (Q2)
3506;13689;Plasma Chemistry and Plasma Processing;journal;2724324,15728986;900;Q1;72;Chemical Engineering (miscellaneous) (Q1),Chemistry (miscellaneous) (Q1),Surfaces,Coatings and Films (Q1),Condensed Matter Physics (Q2)
3507;12788;Cost Effectiveness and Resource Allocation;journal;14787547;899;Q1;42;Health Policy (Q1)
3508;37473;Gold Bulletin;journal;171557;899;Q1;65;Materials Science (miscellaneous) (Q1),Inorganic Chemistry (Q2)
3509;25676;Nonlinear Differential Equations and Applications;journal;10219722,14209000;899;Q2;44;Analysis (Q2),Applied Mathematics (Q2)
3510;24825;Pattern Recognition Letters;journal;1678655;899;Q1;170;Artificial Intelligence (Q1),Computer Vision and Pattern Recognition (Q1),Signal Processing (Q1),Software (Q1)
3511;18594;Pharmacopsychiatry;journal;14390795,01763680;899;Q1;81;Medicine (miscellaneous) (Q1),Pharmacology (medical) (Q1),Psychiatry and Mental Health (Q2)
3512;14544;Rheologica Acta;journal;354511,14351528;899;Q1;88;Materials Science (miscellaneous) (Q1),Condensed Matter Physics (Q2)
3513;26589;Colloids and Surfaces A: Physicochemical and Engineering Aspects;journal;18734359,09277760;898;Q2;187;Colloid and Surface Chemistry (Q2)
3514;74973;Communications in Contemporary Mathematics;journal;17936683,02192000;898;Q2;48;Applied Mathematics (Q2),Mathematics (miscellaneous) (Q2)
3515;15011;Current Psychiatry Reports;journal;15351645,15233810;898;Q2;102;Psychiatry and Mental Health (Q2)
3516;14193;Education Policy Analysis Archives;journal;10682341;898;Q1;53;Education (Q1)
3517;300147001;European Journal of Social Theory;journal;13684310;898;Q1;68;Sociology and Political Science (Q1)
3518;21284;Journal of Reproductive Immunology;journal;18727603,01650380;898;Q1;97;Obstetrics and Gynecology (Q1),Reproductive Medicine (Q1),Immunology (Q2),Immunology and Allergy (Q2)
3519;19874;Journal of Science and Medicine in Sport;journal;18781861,14402440;898;Q1;117;Orthopedics and Sports Medicine (Q1),Physical Therapy,Sports Therapy and Rehabilitation (Q1),Sports Science (Q2)
3520;28910;Leisure Sciences;journal;15210588,01490400;898;Q1;76;Environmental Science (miscellaneous) (Q1),Sociology and Political Science (Q1),Tourism,Leisure and Hospitality Management (Q1)
3521;22319;Toxicon;journal;18793150,00410100;898;Q2;140;Toxicology (Q2)
3522;17778;Medical and Veterinary Entomology;journal;0269283X,13652915;897;Q1;89;Insect Science (Q1),Veterinary (miscellaneous) (Q1),Ecology,Evolution,Behavior and Systematics (Q2),Parasitology (Q2)
3523;24482;Children and Youth Services Review;journal;1907409;896;Q1;107;Education (Q1),Social Work (Q1),Sociology and Political Science (Q1),Developmental and Educational Psychology (Q2)
3524;28469;Discrete Optimization;journal;15725286;896;Q2;41;Applied Mathematics (Q2),Computational Theory and Mathematics (Q2),Theoretical Computer Science (Q2)
3525;26474;Geological Journal;journal;721050,10991034;896;Q1;60;Geology (Q1)
3526;20146;Industrial Relations;journal;00198676,1468232X;896;Q1;60;Industrial Relations (Q1),Management of Technology and Innovation (Q1),Organizational Behavior and Human Resource Management (Q1),Strategy and Management (Q1)
3527;22560;Journal of Fish Biology;journal;221112,10958649;896;Q2;124;Aquatic Science (Q2),Ecology,Evolution,Behavior and Systematics (Q2)
3528;23582;Journal of Real Estate Finance and Economics;journal;1573045X,08955638;896;Q1;69;Urban Studies (Q1),Accounting (Q2),Economics and Econometrics (Q2),Finance (Q2)
3529;4400151737;Limnology and Oceanography: Methods;journal;15415856;896;Q1;81;Ocean Engineering (Q1)
3530;25742;Petrology;journal;15562085,08695910;896;Q2;42;Geochemistry and Petrology (Q2)
3531;24273;Signs;journal;15456943,00979740;896;Q1;76;Arts and Humanities (miscellaneous) (Q1),Gender Studies (Q1)
3532;15541;Biotechnology Progress;journal;87567938,15206030;895;Q2;140;Biotechnology (Q2)
3533;19186;Clinical and Experimental Rheumatology;journal;0392856X,1593098X;895;Q2;104;Immunology (Q2),Immunology and Allergy (Q2),Rheumatology (Q2)
3534;4000148905;IEEE Computational Intelligence Magazine;journal;1556603X;895;Q1;66;Artificial Intelligence (Q1),Theoretical Computer Science (Q2)
3535;11200153520;International Journal of Numerical Analysis and Modeling;journal;17055105;895;Q2;32;Numerical Analysis (Q2)
3536;25892;Discrete Mathematics;journal;0012365X;894;Q1;83;Discrete Mathematics and Combinatorics (Q1),Theoretical Computer Science (Q2)
3537;25025;European Journal of Oral Sciences;journal;9098836,16000722;894;Q1;100;Dentistry (miscellaneous) (Q1)
3538;144827;GPS Solutions;journal;10805370;894;Q1;85;Earth and Planetary Sciences (miscellaneous) (Q1)
3539;21052;Marine Structures;journal;9518339;894;Q1;76;Materials Science (miscellaneous) (Q1),Mechanical Engineering (Q1),Mechanics of Materials (Q1),Ocean Engineering (Q1)
3540;4700152638;Review of International Organizations;journal;1559744X,15597431;894;Q1;42;Organizational Behavior and Human Resource Management (Q1),Political Science and International Relations (Q1),Economics and Econometrics (Q2)
3541;14586;Social Service Review;journal;15375404,00377960;894;Q1;65;Social Work (Q1),Sociology and Political Science (Q1)
3542;19624;Archives of Virology;journal;3048608,14328798;892;Q1;122;Medicine (miscellaneous) (Q1),Virology (Q2)
3543;12775;British Journal of Psychology;journal;20448295,00071270;892;Q2;103;Psychology (miscellaneous) (Q2)
3544;28866;International Journal of Wildland Fire;journal;14485516,10498000;892;Q1;100;Ecology (Q1),Forestry (Q1)
3545;16930;Mineralogical Magazine;journal;0026461X,14718022;892;Q2;76;Geochemistry and Petrology (Q2)
3546;21363;Transplant Immunology;journal;9663274,18785492;892;Q2;65;Immunology and Allergy (Q2),Transplantation (Q2),Immunology (Q3)
3547;22704;Ambio;journal;16547209,00447450;891;Q1;141;Ecology (Q1),Geography,Planning and Development (Q1),Medicine (miscellaneous) (Q1),Environmental Chemistry (Q2)
3548;21463;International Journal of Health Geographics;journal;1476072X;891;Q1;86;Business,Management and Accounting (miscellaneous) (Q1),Computer Science (miscellaneous) (Q1),Public Health,Environmental and Occupational Health (Q1)
3549;20318;Journal of Modern African Studies;journal;14697777,0022278X;891;Q1;63;Geography,Planning and Development (Q1),Sociology and Political Science (Q1)
3550;99584;Journal of Soils and Sediments;journal;16147480,14390110;891;Q1;87;Earth-Surface Processes (Q1),Stratigraphy (Q1)
3551;28983;Applied Surface Science;journal;1694332;890;Q1;219;Surfaces,Coatings and Films (Q1)
3552;20311;Environmental Entomology;journal;0046225X,19382936;890;Q1;95;Insect Science (Q1),Ecology (Q2),Ecology,Evolution,Behavior and Systematics (Q2)
3553;18567;Fungal Diversity;journal;15602745,18789130;890;Q1;113;Plant Science (Q1),Ecology (Q2),Ecology,Evolution,Behavior and Systematics (Q2)
3554;25844;GFF;journal;11035897;890;Q1;44;Geology (Q1),Paleontology (Q1)
3555;16074;Journal of Biomedical Materials Research - Part B Applied Biomaterials;journal;15524973,15524980;890;Q1;124;Biomedical Engineering (Q1),Biomaterials (Q2)
3556;16759;Advances in Clinical Chemistry;journal;652423;889;Q1;59;Chemistry (miscellaneous) (Q1),Clinical Biochemistry (Q2)
3557;29541;BMC Musculoskeletal Disorders;journal;14712474;889;Q1;112;Orthopedics and Sports Medicine (Q1),Rheumatology (Q2)
3558;25290;International Journal of Drug Policy;journal;18734758,09553960;889;Q1;90;Health Policy (Q1),Medicine (miscellaneous) (Q1)
3559;15619;Journal of Contemporary Ethnography;journal;8912416,15525414;889;Q1;61;Anthropology (Q1),Linguistics and Language (Q1),Sociology and Political Science (Q1),Urban Studies (Q1)
3560;20966;Journal of Manufacturing Science and Engineering;journal;10871357,15288940;889;Q1;108;Computer Science Applications (Q1),Control and Systems Engineering (Q1),Industrial and Manufacturing Engineering (Q1),Mechanical Engineering (Q1)
3561;14500;Land Use Policy;journal;2648377;889;Q1;138;Forestry (Q1),Geography,Planning and Development (Q1),Management,Monitoring,Policy and Law (Q1),Nature and Landscape Conservation (Q1)
3562;25506;Nordic Pulp and Paper Research Journal;journal;20000669,02832630;889;Q1;53;Forestry (Q1),Materials Science (miscellaneous) (Q1)
3563;18627;Respiration;journal;14230356,00257930;889;Q1;90;Pulmonary and Respiratory Medicine (Q1)
3564;17953;Biological Cybernetics;journal;14320770,03401200;888;Q1;101;Computer Science (miscellaneous) (Q1),Biotechnology (Q2)
3565;13734;Biometrical Journal;journal;3233847,15214036;888;Q1;70;Medicine (miscellaneous) (Q1),Statistics and Probability (Q2),Statistics,Probability and Uncertainty (Q2)
3566;144912;IEEE Transactions on Industrial Informatics;journal;15513203;888;Q1;170;Computer Science Applications (Q1),Control and Systems Engineering (Q1),Electrical and Electronic Engineering (Q1),Information Systems (Q2)
3567;12325;Journal of Alloys and Compounds;journal;9258388;888;Q1;200;Materials Chemistry (Q1),Mechanical Engineering (Q1),Mechanics of Materials (Q1),Metals and Alloys (Q1)
3568;94148;Journal of Combinatorial Designs;journal;10638539;888;Q2;35;Discrete Mathematics and Combinatorics (Q2)
3569;17264;Magnetic Resonance Imaging;journal;18735894,0730725X;888;Q1;118;Biomedical Engineering (Q1),Radiology,Nuclear Medicine and Imaging (Q1),Biophysics (Q2)
3570;17123;Journal of the American Veterinary Medical Association;journal;00031488,1943569X;887;Q1;124;Veterinary (miscellaneous) (Q1)
3571;26717;Microelectronics Reliability;journal;262714;887;Q1;101;Electrical and Electronic Engineering (Q1),Safety,Risk,Reliability and Quality (Q1),Surfaces,Coatings and Films (Q1),Atomic and Molecular Physics,and Optics (Q2),Condensed Matter Physics (Q2),Electronic,Optical and Magnetic Materials (Q2),Nanoscience and Nanotechnology (Q2)
3572;20649;Annals of Allergy,Asthma and Immunology;journal;15344436,10811210;886;Q1;119;Pulmonary and Respiratory Medicine (Q1),Immunology and Allergy (Q2)
3573;23382;Clinical and Experimental Pharmacology and Physiology;journal;14401681,03051870;886;Q2;112;Pharmacology (Q2),Physiology (Q2),Physiology (medical) (Q2)
3574;24980;Formal Aspects of Computing;journal;09345043,1433299X;886;Q1;43;Software (Q1),Theoretical Computer Science (Q2)
3575;24842;International Journal of Selection and Assessment;journal;14682389,0965075X;886;Q1;69;Business,Management and Accounting (miscellaneous) (Q1),Strategy and Management (Q1),Applied Psychology (Q2),Management of Technology and Innovation (Q2),Psychology (miscellaneous) (Q2)
3576;23271;International Journal of Life Cycle Assessment;journal;9483349,16147502;885;Q1;123;Environmental Science (miscellaneous) (Q1)
3577;22037;Journal fur Ornithologie;journal;218375,14390361;885;Q1;65;Animal Science and Zoology (Q1)
3578;29663;Journal of Theoretical Biology;journal;10958541,00225190;885;Q1;166;Agricultural and Biological Sciences (miscellaneous) (Q1),Medicine (miscellaneous) (Q1),Modeling and Simulation (Q1),Applied Mathematics (Q2),Biochemistry,Genetics and Molecular Biology (miscellaneous) (Q2),Immunology and Microbiology (miscellaneous)  (Q2),Statistics and Probability (Q2)
3579;13941;Journal of Vertebrate Paleontology;journal;19372809,02724630;885;Q1;87;Paleontology (Q1)
3580;14033;Psychology of Sport and Exercise;journal;14690292;885;Q2;106;Applied Psychology (Q2),Sports Science (Q2)
